Using command line value for config of json/experiments/TournoumentConfigs/Non-Fair/Catan_TradeResponse_3P_200_NonFair.json
[LLMActionPlayer] API call took 399 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 486 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 521 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 425 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 531 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 456 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 417 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 380 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 415 ms (model=GEMINI size=LARGE)
[LOSE_GAME,LOSE_GAME,WIN_GAME]
[LLMActionPlayer] API call took 467 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 485 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 337 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 488 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 345 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 394 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 447 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 444 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 447 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 433 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 342 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 505 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 333 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 389 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 362 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 403 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 273 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 577 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 591 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 478 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 417 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 502 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 347 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 684 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 363 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 382 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 367 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 430 ms (model=GEMINI size=LARGE)
[WIN_GAME,LOSE_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 364 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 334 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 441 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 483 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 577 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 690 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 432 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 419 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 475 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 466 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 418 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 497 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 375 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 328 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 427 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 355 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 461 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 331 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 442 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 346 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 396 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 297 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 523 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 491 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 407 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 314 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 420 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 528 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 746 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 580 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 661 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 592 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 396 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 446 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 398 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 436 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 497 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 493 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 455 ms (model=GEMINI size=LARGE)
[LOSE_GAME,LOSE_GAME,WIN_GAME]
[LLMActionPlayer] API call took 343 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 398 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 407 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 475 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 333 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 463 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 420 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 611 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 686 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 451 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 531 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 321 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 290 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 336 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 599 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 552 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 349 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 443 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 439 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 485 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 337 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 381 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 548 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 381 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 341 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 385 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 411 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 442 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 456 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 395 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 450 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 478 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 385 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 504 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 404 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 472 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 539 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 382 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 428 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 466 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 412 ms (model=GEMINI size=LARGE)
[WIN_GAME,LOSE_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 429 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 529 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 392 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 468 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 490 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 427 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 322 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 485 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 422 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 509 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 425 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 428 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 318 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 487 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 334 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 346 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 360 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 366 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 452 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 485 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 376 ms (model=GEMINI size=LARGE)
[LOSE_GAME,WIN_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 401 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 378 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 539 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 474 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 337 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 347 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 403 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 337 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 493 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 372 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 382 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 394 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 388 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 514 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 582 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 441 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 294 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 421 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 499 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 506 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 405 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 479 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 535 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 448 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 404 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 409 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 506 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 488 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 440 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 441 ms (model=GEMINI size=LARGE)
[LOSE_GAME,DRAW_GAME,DRAW_GAME]
[LLMActionPlayer] API call took 477 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 564 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 409 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 364 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 520 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 533 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 485 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 386 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 404 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 450 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 338 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 582 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 416 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 388 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 353 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 414 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 403 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 347 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 427 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 409 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 548 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 452 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 524 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 378 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 416 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 410 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 449 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 622 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 430 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 457 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 361 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 555 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 346 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 281 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 481 ms (model=GEMINI size=LARGE)
[WIN_GAME,LOSE_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 390 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 371 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 372 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 382 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 574 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 353 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 466 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 462 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 560 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 638 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 520 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 481 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 325 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 472 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 476 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 573 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 452 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 366 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 372 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 429 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 302 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 416 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 352 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 485 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 422 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 277 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 359 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 430 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 444 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 314 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 482 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 445 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 485 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 467 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 412 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 370 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 486 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 422 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 368 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 397 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 339 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 326 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 420 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 336 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 272 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 402 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 454 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 490 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 662 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 489 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 524 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 575 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 427 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 369 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 362 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 463 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 557 ms (model=GEMINI size=LARGE)
[WIN_GAME,LOSE_GAME,LOSE_GAME]
[LLMActionPlayer] API call took 416 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 336 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 647 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 481 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 380 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 389 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 487 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 474 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 424 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 425 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 481 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 353 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 400 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 287 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 382 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 541 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 361 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 477 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 456 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 375 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 425 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 520 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 443 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 466 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 367 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 521 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 432 ms (model=GEMINI size=LARGE)
[LOSE_GAME,LOSE_GAME,WIN_GAME]
[LLMActionPlayer] API call took 341 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 418 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 421 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 510 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 567 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 406 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 530 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 361 ms (model=GEMINI size=LARGE)
[LLMActionPlayer] API call took 451 ms (model=GEMINI size=LARGE)
